ticker,horizon_years,start_price_drawdown,start,end,months,total_contributed,dca_final_value,lump_sum_final_value,dca_return,lump_sum_return,dca_vs_lump_sum,dca_max_drawdown,dca_days_to_recover,lump_sum_max_drawdown,lump_sum_days_to_recover,dca_worst_vs_contributed,lump_sum_worst_vs_contributed
VOO,1,-0.033068,2015-02-02,2016-01-29,12,120000.0,114733.359781,117686.518106,-0.043889,-0.019279,-0.025093,-0.118331,59.0,-0.119986,,-0.09781,-0.06407
VOO,1,0.0,2015-03-02,2016-02-29,12,120000.0,114695.940237,111776.957507,-0.0442,-0.068525,0.026114,-0.118847,,-0.130008,,-0.103433,-0.119358
VOO,1,-0.025288,2015-04-01,2016-03-31,12,120000.0,123054.785806,122559.047414,0.025457,0.021325,0.004045,-0.118042,48.0,-0.130008,,-0.102277,-0.09651
VOO,1,-0.004537,2015-05-01,2016-04-29,12,120000.0,123207.504146,120115.595552,0.026729,0.000963,0.025741,-0.117059,58.0,-0.130008,67.0,-0.106321,-0.117612
VOO,1,-0.008943,2015-06-01,2016-05-31,12,120000.0,125278.913697,121693.68684,0.043991,0.014114,0.029461,-0.116081,52.0,-0.130008,67.0,-0.105946,-0.121434
VOO,1,-0.023151,2015-07-01,2016-06-30,12,120000.0,125522.347394,123861.692715,0.04602,0.032181,0.013407,-0.114405,39.0,-0.130008,67.0,-0.103262,-0.108655
VOO,1,-0.013286,2015-08-03,2016-07-29,12,120000.0,129790.964175,127035.623996,0.081591,0.05863,0.02169,-0.112501,36.0,-0.127855,67.0,-0.108136,-0.118293
VOO,1,-0.099312,2015-09-01,2016-08-31,12,120000.0,129371.861015,139336.682705,0.078099,0.161139,-0.071516,-0.110001,35.0,-0.127855,67.0,-0.079077,-0.03408
VOO,1,-0.091325,2015-10-01,2016-09-30,12,120000.0,127799.559855,138151.901952,0.064996,0.151266,-0.074934,-0.106124,35.0,-0.127855,67.0,-0.088077,-0.042571
VOO,1,-0.005614,2015-11-02,2016-10-31,12,120000.0,124055.39212,123981.992471,0.033795,0.033183,0.000592,-0.101147,51.0,-0.127855,67.0,-0.100199,-0.125096
VOO,1,-0.003551,2015-12-01,2016-11-30,12,120000.0,128405.98243,128335.038699,0.07005,0.069459,0.000553,-0.094586,47.0,-0.126907,67.0,-0.094586,-0.126907
VOO,1,-0.043838,2016-01-04,2016-12-30,12,120000.0,130397.53811,136513.409372,0.086646,0.137612,-0.044801,-0.077556,41.0,-0.091746,29.0,-0.075905,-0.09012
VOO,1,-0.0787,2016-02-01,2017-01-31,12,120000.0,131251.040128,144204.772394,0.093759,0.201706,-0.089829,-0.055816,11.0,-0.055816,11.0,-0.05569,-0.05569
VOO,1,-0.057119,2016-03-01,2017-02-28,12,120000.0,134241.791618,146365.785584,0.118682,0.219715,-0.082834,-0.055816,11.0,-0.055816,11.0,-0.023691,0.0
VOO,1,-0.010229,2016-04-01,2017-03-31,12,120000.0,132078.667752,139615.660922,0.100656,0.163464,-0.053984,-0.055816,11.0,-0.055816,11.0,-0.03746,-0.030591
VOO,1,-0.01012,2016-05-02,2017-04-28,12,120000.0,131813.268643,140357.616729,0.098444,0.169647,-0.060876,-0.055816,11.0,-0.055816,11.0,-0.040895,-0.03547
VOO,1,0.0,2016-06-01,2017-05-31,12,120000.0,131919.581135,140727.650856,0.09933,0.17273,-0.062589,-0.055816,11.0,-0.055816,11.0,-0.04632,-0.04632
VOO,1,-0.006556,2016-07-01,2017-06-30,12,120000.0,130934.127149,141129.021872,0.091118,0.176075,-0.072238,-0.034971,5.0,-0.043344,11.0,-0.023192,-0.00701
VOO,1,-0.001405,2016-08-01,2017-07-31,12,120000.0,131815.146293,139372.447146,0.09846,0.161437,-0.054224,-0.032858,5.0,-0.043344,11.0,-0.028647,-0.033732
VOO,1,-0.007809,2016-09-01,2017-08-31,12,120000.0,130557.419802,139477.026231,0.087978,0.162309,-0.06395,-0.029417,5.0,-0.043106,11.0,-0.026952,-0.035815
VOO,1,-0.01047,2016-10-03,2017-09-29,12,120000.0,131549.949327,142708.081629,0.09625,0.189234,-0.078189,-0.023994,12.0,-0.034733,5.0,-0.022521,-0.033223
VOO,1,-0.031903,2016-11-01,2017-10-31,12,120000.0,132632.055101,149262.057498,0.105267,0.24385,-0.111415,-0.023671,12.0,-0.025833,19.0,-0.011819,-0.011819
VOO,1,-0.009288,2016-12-01,2017-11-30,12,120000.0,134156.533207,147844.183891,0.117971,0.232035,-0.092582,-0.023197,12.0,-0.025833,19.0,0.0,0.0
VOO,1,-0.005532,2017-01-03,2017-12-29,12,120000.0,133546.000992,145117.532747,0.112883,0.209313,-0.079739,-0.022493,12.0,-0.025833,19.0,0.0,0.0
VOO,1,-0.008116,2017-02-01,2018-01-31,12,120000.0,138717.875153,151565.831468,0.155982,0.263049,-0.084768,-0.02168,29.0,-0.025833,19.0,-0.003925,0.0
VOO,1,0.0,2017-03-01,2018-02-28,12,120000.0,131026.421603,138528.079415,0.091887,0.154401,-0.054153,-0.099724,,-0.100889,,-0.02168,-0.025833
VOO,1,-0.013922,2017-04-03,2018-03-29,12,120000.0,126417.70223,137017.357706,0.053481,0.141811,-0.07736,-0.099612,,-0.100889,,-0.012079,-0.012079
VOO,1,-4e-06,2017-05-01,2018-04-30,12,120000.0,125670.933953,135579.027038,0.047258,0.129825,-0.07308,-0.099473,,-0.100889,,-0.011683,-0.011683
VOO,1,0.0,2017-06-01,2018-05-31,12,120000.0,127356.193905,136201.212955,0.061302,0.13501,-0.064941,-0.099303,,-0.100889,,-0.006883,-0.006532
VOO,1,-0.009491,2017-07-03,2018-06-29,12,120000.0,126856.817386,137137.247237,0.05714,0.14281,-0.074965,-0.099091,124.0,-0.100889,,-0.008702,-0.007235
VOO,1,-0.00066,2017-08-01,2018-07-31,12,120000.0,129885.693012,139147.300462,0.082381,0.159561,-0.06656,-0.098814,120.0,-0.100889,167.0,-0.018842,-0.018842
VOO,1,0.0,2017-09-01,2018-08-31,12,120000.0,132433.580526,143286.951342,0.103613,0.194058,-0.075746,-0.098445,118.0,-0.100889,167.0,-0.010663,-0.007378
VOO,1,0.0,2017-10-02,2018-09-28,12,120000.0,131258.802279,140878.476283,0.093823,0.173987,-0.068283,-0.097918,118.0,-0.100889,167.0,-0.022862,0.0
VOO,1,-0.000761,2017-11-01,2018-10-31,12,120000.0,120628.407166,128576.784761,0.005237,0.071473,-0.061818,-0.097124,116.0,-0.100889,167.0,-0.035266,-0.00427
VOO,1,-0.001849,2017-12-01,2018-11-30,12,120000.0,122069.667742,127570.552856,0.017247,0.063088,-0.04312,-0.096816,,-0.100889,167.0,-0.048981,-0.020459
VOO,1,0.0,2018-01-02,2018-12-31,12,120000.0,110583.670511,113764.331323,-0.078469,-0.051964,-0.027958,-0.187394,,-0.194768,,-0.137576,-0.112771
VOO,1,-0.01758,2018-02-01,2019-01-31,12,120000.0,119893.803282,117250.530671,-0.000885,-0.022912,0.022544,-0.186696,,-0.194768,,-0.139831,-0.152686
VOO,1,-0.065728,2018-03-01,2019-02-28,12,120000.0,124018.040362,127299.847713,0.033484,0.060832,-0.02578,-0.185893,,-0.194768,,-0.138546,-0.109021
VOO,1,-0.097959,2018-04-02,2019-03-29,12,120000.0,125716.556989,134387.364663,0.047638,0.119895,-0.064521,-0.184857,81.0,-0.194768,,-0.141826,-0.077185
VOO,1,-0.07141,2018-05-01,2019-04-30,12,120000.0,129422.225103,135811.426378,0.078519,0.131762,-0.047045,-0.183493,79.0,-0.194768,109.0,-0.149907,-0.103568
VOO,1,-0.041009,2018-06-01,2019-05-31,12,120000.0,120041.466421,123158.146197,0.000346,0.026318,-0.025306,-0.181754,67.0,-0.194768,109.0,-0.156526,-0.131986
VOO,1,-0.042694,2018-07-02,2019-06-28,12,120000.0,128184.041019,132000.276108,0.0682,0.100002,-0.028911,-0.179468,58.0,-0.194768,109.0,-0.160616,-0.130459
VOO,1,-0.011377,2018-08-01,2019-07-31,12,120000.0,128955.513363,129630.861827,0.074629,0.080257,-0.00521,-0.176201,53.0,-0.194768,109.0,-0.166648,-0.158356
VOO,1,-0.005414,2018-09-04,2019-08-30,12,120000.0,126133.687127,123545.239733,0.051114,0.029544,0.020951,-0.171365,51.0,-0.194768,109.0,-0.168721,-0.184489
VOO,1,-0.001849,2018-10-01,2019-09-30,12,120000.0,128376.990254,124624.435725,0.069808,0.038537,0.030111,-0.163673,42.0,-0.193877,109.0,-0.163465,-0.193276
VOO,1,-0.063927,2018-11-01,2019-10-31,12,120000.0,130909.730481,135789.692792,0.090914,0.131581,-0.035938,-0.159906,38.0,-0.162402,63.0,-0.148559,-0.139776
VOO,1,-0.044414,2018-12-03,2019-11-29,12,120000.0,134195.237443,137839.956474,0.118294,0.148666,-0.026442,-0.157342,25.0,-0.157342,57.0,-0.157342,-0.157342
VOO,1,-0.138907,2019-01-02,2019-12-31,12,120000.0,136739.413244,157514.630906,0.139495,0.312622,-0.131894,-0.063618,18.0,-0.066395,17.0,-0.023871,-0.023871
VOO,1,-0.070653,2019-02-01,2020-01-31,12,120000.0,133475.722271,145892.050919,0.112298,0.215767,-0.085106,-0.063618,18.0,-0.066395,17.0,-0.02066,0.0
VOO,1,-0.034672,2019-03-01,2020-02-28,12,120000.0,120615.381618,129077.901247,0.005128,0.075649,-0.065561,-0.126013,,-0.126013,,-0.035703,-0.021293
VOO,1,-0.011542,2019-04-01,2020-03-31,12,120000.0,104572.626693,110374.148891,-0.128561,-0.080215,-0.052562,-0.335295,,-0.33993,,-0.248337,-0.206636
VOO,1,-0.007296,2019-05-01,2020-04-30,12,120000.0,119380.202296,121927.632478,-0.005165,0.016064,-0.020893,-0.334844,,-0.33993,,-0.252128,-0.222945
VOO,1,-0.066395,2019-06-03,2020-05-29,12,120000.0,125159.364846,135765.922953,0.042995,0.131383,-0.078124,-0.334309,,-0.33993,,-0.255047,-0.173878
VOO,1,0.0,2019-07-01,2020-06-30,12,120000.0,126082.661776,127761.71529,0.050689,0.064681,-0.013142,-0.333601,74.0,-0.33993,,-0.264065,-0.236645
VOO,1,-0.023758,2019-08-01,2020-07-31,12,120000.0,132741.436555,135600.816166,0.106179,0.130007,-0.021087,-0.332768,74.0,-0.33993,,-0.267493,-0.234812
VOO,1,-0.037025,2019-09-03,2020-08-31,12,120000.0,140537.176744,147051.944385,0.171143,0.225433,-0.044302,-0.331679,74.0,-0.33993,140.0,-0.272161,-0.22427
VOO,1,-0.024436,2019-10-01,2020-09-30,12,120000.0,132999.460481,139701.925996,0.108329,0.164183,-0.047977,-0.330175,72.0,-0.33993,140.0,-0.280143,-0.234281
VOO,1,0.0,2019-11-01,2020-10-30,12,120000.0,127953.075537,130394.520248,0.066276,0.086621,-0.018724,-0.328036,72.0,-0.33993,140.0,-0.289316,-0.26663
VOO,1,-0.011941,2019-12-02,2020-11-30,12,120000.0,140870.841061,142091.262078,0.173924,0.184094,-0.008589,-0.324872,70.0,-0.33993,140.0,-0.294987,-0.279694
VOO,1,0.0,2020-01-02,2020-12-31,12,120000.0,144122.834566,140742.63799,0.201024,0.172855,0.024017,-0.319547,64.0,-0.33993,140.0,-0.300085,-0.312281
VOO,1,-0.023667,2020-02-03,2021-01-29,12,120000.0,141076.130978,139576.597436,0.175634,0.163138,0.010743,-0.309157,37.0,-0.33993,140.0,-0.293987,-0.310942
VOO,1,-0.087,2020-03-02,2021-02-26,12,120000.0,143135.878423,150496.437502,0.192799,0.254137,-0.048909,-0.286111,17.0,-0.286111,72.0,-0.277032,-0.277032
VOO,1,-0.269228,2020-04-01,2021-03-31,12,120000.0,146777.974922,196627.408466,0.22315,0.638562,-0.253522,-0.094482,47.0,-0.094482,49.0,0.0,0.0
VOO,1,-0.160428,2020-05-01,2021-04-30,12,120000.0,147708.174564,180199.452415,0.230901,0.501662,-0.180307,-0.094482,43.0,-0.094482,49.0,-0.004157,-0.004157
VOO,1,-0.092085,2020-06-01,2021-05-28,12,120000.0,143621.097296,167747.142774,0.196842,0.397893,-0.143824,-0.094482,43.0,-0.094482,49.0,-0.01655,-0.01655
VOO,1,-0.073073,2020-07-01,2021-06-30,12,120000.0,142805.391163,168019.167385,0.190045,0.40016,-0.150065,-0.094482,19.0,-0.094482,49.0,-0.017476,0.0
VOO,1,-0.019089,2020-08-03,2021-07-30,12,120000.0,142143.062588,162657.624511,0.184526,0.35548,-0.126121,-0.094482,19.0,-0.094482,49.0,-0.047782,-0.014272
VOO,1,0.0,2020-09-01,2021-08-31,12,120000.0,142700.006665,156073.439467,0.189167,0.300612,-0.085687,-0.094482,16.0,-0.094482,49.0,-0.081291,-0.081291
VOO,1,-0.054207,2020-10-01,2021-09-30,12,120000.0,133168.953067,155063.923582,0.109741,0.292199,-0.1412,-0.073829,5.0,-0.073829,10.0,-0.031589,-0.031589
VOO,1,-0.073423,2020-11-02,2021-10-29,12,120000.0,139287.872014,169420.235779,0.160732,0.411835,-0.177856,-0.05048,19.0,-0.050937,16.0,0.0,0.0
VOO,1,0.0,2020-12-01,2021-11-30,12,120000.0,134156.054988,151678.576244,0.117967,0.263988,-0.115524,-0.05048,19.0,-0.050937,16.0,-0.003836,-0.003836
VOO,1,-0.013559,2021-01-04,2021-12-31,12,120000.0,137635.288278,156677.689392,0.146961,0.305647,-0.121539,-0.05048,19.0,-0.050937,16.0,-0.003228,0.0
VOO,1,-0.021397,2021-02-01,2022-01-31,12,120000.0,127467.894413,145572.427925,0.062232,0.213104,-0.124368,-0.097234,,-0.097234,,-0.015623,0.0
VOO,1,-0.008115,2021-03-01,2022-02-28,12,120000.0,121538.298314,136363.090753,0.012819,0.136359,-0.108716,-0.11345,,-0.117109,,-0.032894,-0.032894
VOO,1,0.0,2021-04-01,2022-03-31,12,120000.0,124886.378695,137186.758747,0.04072,0.143223,-0.089662,-0.117621,,-0.128742,,-0.043894,0.0
VOO,1,-0.004351,2021-05-03,2022-04-29,12,120000.0,112584.327433,119836.650771,-0.061797,-0.001361,-0.060518,-0.120242,,-0.134945,,-0.061797,-0.03046
VOO,1,-0.005669,2021-06-01,2022-05-31,12,120000.0,112826.681639,119713.878083,-0.059778,-0.002384,-0.05753,-0.158702,,-0.182389,,-0.113638,-0.059533
VOO,1,0.0,2021-07-01,2022-06-30,12,120000.0,103601.518546,106708.137198,-0.136654,-0.110766,-0.029113,-0.197433,,-0.230039,,-0.164494,-0.13944
VOO,1,-0.007597,2021-08-02,2022-07-29,12,120000.0,114230.589185,114615.761285,-0.048078,-0.044869,-0.003361,-0.194229,,-0.230039,,-0.166771,-0.153535
VOO,1,-0.000649,2021-09-01,2022-08-31,12,120000.0,109973.17318,106402.959071,-0.083557,-0.113309,0.033554,-0.190398,,-0.230039,,-0.168095,-0.180346
VOO,1,-0.039117,2021-10-01,2022-09-30,12,120000.0,100857.796665,100248.988848,-0.159518,-0.164592,0.006073,-0.185816,,-0.243687,,-0.166734,-0.164592
VOO,1,0.0,2021-11-01,2022-10-31,12,120000.0,110546.061669,102255.847707,-0.078783,-0.147868,0.081073,-0.18015,,-0.245207,,-0.168886,-0.213431
VOO,1,-0.0408,2021-12-01,2022-11-30,12,120000.0,118234.35814,110179.50218,-0.014714,-0.081837,0.073107,-0.176535,,-0.245207,,-0.16478,-0.196703
VOO,1,0.0,2022-01-03,2022-12-30,12,120000.0,112226.85918,97592.066142,-0.064776,-0.186733,0.149959,-0.1716,60.0,-0.245207,,-0.16215,-0.245207
VOO,1,-0.052043,2022-02-01,2023-01-31,12,120000.0,121311.922146,109425.647863,0.010933,-0.08812,0.108624,-0.165144,57.0,-0.221217,,-0.148572,-0.203769
VOO,1,-0.099966,2022-03-01,2023-02-28,12,120000.0,119034.615116,112372.607333,-0.008045,-0.063562,0.059285,-0.155533,124.0,-0.221217,,-0.138773,-0.161373
VOO,1,-0.04901,2022-04-01,2023-03-31,12,120000.0,124148.023452,110297.163826,0.034567,-0.080857,0.125578,-0.153954,119.0,-0.212981,,-0.136858,-0.206308
VOO,1,-0.129508,2022-05-02,2023-04-28,12,120000.0,126903.483791,122412.852921,0.057529,0.020107,0.036684,-0.151904,118.0,-0.166967,,-0.110107,-0.132912
VOO,1,-0.13997,2022-06-01,2023-05-31,12,120000.0,127319.449774,124498.682285,0.060995,0.037489,0.022657,-0.148608,61.0,-0.166967,,-0.104727,-0.122364
VOO,1,-0.196218,2022-07-01,2023-06-30,12,120000.0,135107.384812,141882.907491,0.125895,0.182358,-0.047754,-0.14307,53.0,-0.166967,233.0,-0.093563,-0.060948
VOO,1,-0.133809,2022-08-01,2023-07-31,12,120000.0,137649.241726,135991.860009,0.147077,0.133266,0.012187,-0.130828,41.0,-0.166967,233.0,-0.110816,-0.128607
VOO,1,-0.164498,2022-09-01,2023-08-31,12,120000.0,134127.433342,138691.310623,0.117729,0.155761,-0.032907,-0.127338,28.0,-0.129092,112.0,-0.094781,-0.0966
VOO,1,-0.22369,2022-10-03,2023-09-29,12,120000.0,126260.573507,142185.290327,0.052171,0.184877,-0.112,-0.07132,26.0,-0.075364,46.0,-0.027717,-0.027717
VOO,1,-0.185587,2022-11-01,2023-10-31,12,120000.0,121710.150132,132588.963201,0.014251,0.104908,-0.082049,-0.093865,,-0.099649,,-0.043711,-0.035896
VOO,1,-0.137162,2022-12-01,2023-11-30,12,120000.0,131607.293678,136624.321538,0.096727,0.138536,-0.036721,-0.093283,21.0,-0.099649,34.0,-0.07132,-0.07132
VOO,1,-0.189858,2023-01-03,2023-12-29,12,120000.0,136123.320192,152173.412143,0.134361,0.268112,-0.105472,-0.092616,20.0,-0.099649,34.0,-0.024803,-0.0038
VOO,1,-0.126109,2023-02-01,2024-01-31,12,120000.0,135652.126809,143339.909995,0.130434,0.194499,-0.053633,-0.091731,19.0,-0.099649,34.0,-0.043048,-0.062114
VOO,1,-0.160252,2023-03-01,2024-02-29,12,120000.0,140532.704201,156935.094184,0.171106,0.307792,-0.104517,-0.090687,18.0,-0.099649,34.0,-0.032223,-0.023982
VOO,1,-0.122441,2023-04-03,2024-03-28,12,120000.0,141864.884793,155099.283701,0.182207,0.292494,-0.085329,-0.089261,18.0,-0.099649,34.0,-0.044322,-0.016209
VOO,1,-0.11261,2023-05-01,2024-04-30,12,120000.0,133382.790169,147232.219612,0.111523,0.226935,-0.094065,-0.087394,18.0,-0.099649,34.0,-0.052895,-0.025276
VOO,1,-0.099175,2023-06-01,2024-05-31,12,120000.0,137737.035474,152325.548279,0.147809,0.26938,-0.095772,-0.084747,18.0,-0.099649,34.0,-0.062667,-0.018892
VOO,1,-0.047823,2023-07-03,2024-06-28,12,120000.0,139849.127683,149251.02014,0.165409,0.243759,-0.062994,-0.080718,18.0,-0.099649,34.0,-0.073611,-0.071804
VOO,1,-0.021408,2023-08-01,2024-07-31,12,120000.0,138981.897915,146906.543,0.158182,0.224221,-0.053943,-0.074213,14.0,-0.096859,26.0,-0.074213,-0.096859
VOO,1,-0.032306,2023-09-01,2024-08-30,12,120000.0,140154.271927,152116.812075,0.167952,0.26764,-0.07864,-0.081842,25.0,-0.086688,20.0,-0.06289,-0.086688
VOO,1,-0.080239,2023-10-02,2024-09-30,12,120000.0,140680.757451,163527.386442,0.17234,0.362728,-0.139711,-0.08158,25.0,-0.084463,45.0,-0.039091,-0.039091
VOO,1,-0.090241,2023-11-01,2024-10-31,12,120000.0,135848.244999,163758.64374,0.132069,0.364655,-0.170436,-0.081242,25.0,-0.084463,45.0,0.0,0.0
VOO,1,-0.011866,2023-12-01,2024-11-29,12,120000.0,139941.244253,159648.869337,0.166177,0.330407,-0.123444,-0.080809,25.0,-0.084463,45.0,-0.009482,-0.009482
VOO,1,-0.009042,2024-01-02,2024-12-31,12,120000.0,133421.132424,150935.305813,0.111843,0.257794,-0.116038,-0.080292,25.0,-0.084463,45.0,-0.010553,-0.010553
VOO,1,-0.004053,2024-02-01,2025-01-31,12,120000.0,134394.994122,149608.048845,0.119958,0.246734,-0.101686,-0.079631,18.0,-0.084463,45.0,-0.022732,0.0
VOO,1,0.0,2024-03-01,2025-02-28,12,120000.0,130323.870226,140894.102653,0.086032,0.174118,-0.075023,-0.078759,18.0,-0.084463,45.0,-0.041774,-0.031535
VOO,1,-0.001435,2024-04-01,2025-03-31,12,120000.0,121537.17809,130180.556216,0.01281,0.084838,-0.066395,-0.097063,,-0.100449,,-0.052013,-0.052013
VOO,1,-0.043327,2024-05-01,2025-04-30,12,120000.0,119673.146051,134778.489116,-0.002724,0.123154,-0.112075,-0.178242,,-0.186894,,-0.106415,0.0
VOO,1,-0.006817,2024-06-03,2025-05-30,12,120000.0,125806.952232,135798.378176,0.048391,0.131653,-0.073575,-0.177335,,-0.186894,,-0.116669,-0.045941
VOO,1,-0.002417,2024-07-01,2025-06-30,12,120000.0,130869.154724,137737.709392,0.090576,0.147814,-0.049867,-0.176281,59.0,-0.186894,79.0,-0.123741,-0.079909
VOO,1,-0.038552,2024-08-01,2025-07-31,12,120000.0,132354.677367,141522.793237,0.102956,0.179357,-0.064782,-0.175017,59.0,-0.186894,79.0,-0.128612,-0.075761
VOO,1,-0.022118,2024-09-03,2025-08-29,12,120000.0,133442.052423,142032.524844,0.112017,0.183604,-0.060482,-0.173404,56.0,-0.186894,79.0,-0.135218,-0.091294
VOO,1,-0.009343,2024-10-01,2025-09-30,12,120000.0,136354.231964,142359.534276,0.136285,0.186329,-0.042184,-0.171325,41.0,-0.186894,79.0,-0.141493,-0.120422
VOO,1,-0.023113,2024-11-01,2025-10-31,12,120000.0,137674.057455,145156.583499,0.147284,0.209638,-0.051548,-0.168596,38.0,-0.186894,79.0,-0.145005,-0.124108
VOO,1,0.0,2024-12-02,2025-11-28,12,120000.0,135854.292396,137592.084709,0.132119,0.146601,-0.01263,-0.164726,37.0,-0.186894,79.0,-0.149184,-0.171564
VOO,1,-0.035145,2025-01-02,2025-12-31,12,120000.0,134540.337387,141743.157338,0.121169,0.181193,-0.050816,-0.159182,35.0,-0.186894,79.0,-0.143589,-0.147242
VOO,1,-0.019618,2025-02-03,2026-01-30,12,120000.0,134633.35091,140595.768317,0.121945,0.171631,-0.042408,-0.149576,34.0,-0.186894,79.0,-0.142372,-0.16623
VOO,1,-0.047457,2025-03-03,2026-02-27,12,120000.0,131781.20418,142770.345336,0.098177,0.189753,-0.076971,-0.130443,34.0,-0.146384,34.0,-0.130443,-0.146384
VOO,1,-0.081753,2025-04-01,2026-03-31,12,120000.0,123375.22509,140685.48122,0.028127,0.172379,-0.123042,-0.119809,24.0,-0.119809,24.0,-0.114502,-0.114502
VOO,1,-0.086115,2025-05-01,2026-04-30,12,120000.0,134396.132105,156267.328718,0.119968,0.302228,-0.13996,-0.087981,15.0,-0.089005,15.0,-0.013218,0.0
VOO,1,-0.02993,2025-06-02,2026-05-29,12,120000.0,138285.7961,154996.696389,0.152382,0.291639,-0.107815,-0.08786,15.0,-0.089005,15.0,-0.029061,0.0
VOO,1,-0.000458,2025-07-01,2026-06-30,12,120000.0,134043.524709,146873.885453,0.117029,0.223949,-0.087356,-0.087717,15.0,-0.089005,15.0,-0.041055,0.0
VOO,1,-0.02413,2025-08-01,2026-07-31,12,120000.0,131793.024057,145894.068635,0.098275,0.215784,-0.096653,-0.087542,15.0,-0.089005,15.0,-0.050219,0.0
VOO,1,-0.013093,2025-09-02,2026-08-31,12,120000.0,132935.05507,145378.564639,0.107792,0.211488,-0.085594,-0.087313,15.0,-0.089005,15.0,-0.061051,-0.00446
VOO,3,0.0,2010-09-09,2013-08-30,36,360000.0,451615.971156,566269.759782,0.254489,0.572972,-0.202472,-0.167452,155.0,-0.187546,123.0,-0.105649,0.0
VOO,3,-0.002857,2010-10-01,2013-09-30,36,360000.0,460939.923065,563395.978783,0.280389,0.564989,-0.181854,-0.167103,153.0,-0.187546,123.0,-0.114953,-0.02297
VOO,3,-0.00129,2010-11-01,2013-10-31,36,360000.0,475550.965374,568795.13735,0.320975,0.579986,-0.163933,-0.16669,153.0,-0.187546,123.0,-0.123209,-0.05579
VOO,3,-0.01373,2010-12-01,2013-11-29,36,360000.0,483795.482556,573867.293652,0.343876,0.594076,-0.156956,-0.16619,153.0,-0.187546,123.0,-0.132546,-0.075081
VOO,3,0.0,2011-01-03,2013-12-31,36,360000.0,490473.183992,558066.154502,0.362426,0.550184,-0.12112,-0.165563,148.0,-0.187546,123.0,-0.141765,-0.123659
VOO,3,0.0,2011-02-01,2014-01-31,36,360000.0,467942.22616,523417.622491,0.29984,0.453938,-0.105987,-0.164786,146.0,-0.187546,123.0,-0.146555,-0.147998
VOO,3,-0.027462,2011-03-01,2014-02-28,36,360000.0,484793.47649,546582.830049,0.346649,0.518286,-0.113047,-0.163768,78.0,-0.187546,123.0,-0.148814,-0.149137
VOO,3,-0.005969,2011-04-01,2014-03-31,36,360000.0,483902.94748,539472.705774,0.344175,0.498535,-0.103008,-0.162333,78.0,-0.187546,123.0,-0.151744,-0.167534
VOO,3,-0.002244,2011-05-02,2014-04-30,36,360000.0,482316.137673,531507.136736,0.339767,0.476409,-0.09255,-0.16021,78.0,-0.185719,123.0,-0.15146,-0.185719
VOO,3,-0.033654,2011-06-01,2014-05-30,36,360000.0,488508.746958,561375.013412,0.356969,0.559375,-0.1298,-0.156754,75.0,-0.185076,123.0,-0.144818,-0.159251
VOO,3,-0.013659,2011-07-01,2014-06-30,36,360000.0,492988.832087,561484.162159,0.369413,0.559678,-0.12199,-0.149582,69.0,-0.185076,123.0,-0.145,-0.176294
VOO,3,-0.051664,2011-08-01,2014-07-31,36,360000.0,480614.050683,575946.537829,0.335039,0.599851,-0.165523,-0.128205,61.0,-0.143285,24.0,-0.128205,-0.143285
VOO,3,-0.109475,2011-09-01,2014-08-29,36,360000.0,493495.606992,637701.463953,0.370821,0.771393,-0.226134,-0.090209,28.0,-0.096652,11.0,-0.061664,-0.087668
VOO,3,-0.187546,2011-10-03,2014-09-30,36,360000.0,479077.77012,689329.833116,0.330772,0.914805,-0.305009,-0.090209,28.0,-0.096549,41.0,0.0,0.0
VOO,3,-0.096373,2011-11-01,2014-10-31,36,360000.0,481359.339615,634674.005715,0.337109,0.762983,-0.241564,-0.090209,12.0,-0.096471,73.0,-0.047491,-0.047491
VOO,3,-0.075159,2011-12-01,2014-11-28,36,360000.0,486787.966672,637217.087297,0.352189,0.770047,-0.236072,-0.084085,70.0,-0.096471,73.0,-0.033123,-0.031168
VOO,3,-0.050241,2012-01-03,2014-12-31,36,360000.0,475046.37657,615176.97887,0.319573,0.708825,-0.227789,-0.083835,70.0,-0.096471,73.0,-0.044871,0.0
VOO,3,-0.012935,2012-02-01,2015-01-30,36,360000.0,454520.439099,574928.709415,0.262557,0.597024,-0.209432,-0.083458,70.0,-0.096471,73.0,-0.058175,-0.028032
VOO,3,0.0,2012-03-01,2015-02-27,36,360000.0,473457.354392,583786.599044,0.315159,0.621629,-0.188989,-0.082833,46.0,-0.096471,73.0,-0.072257,-0.065214
VOO,3,0.0,2012-04-02,2015-03-31,36,360000.0,459837.791977,555403.259978,0.277327,0.542787,-0.172065,-0.081598,42.0,-0.096471,73.0,-0.081598,-0.096471
VOO,3,-0.007859,2012-05-01,2015-04-30,36,360000.0,459005.690964,565424.466171,0.275016,0.570624,-0.18821,-0.077975,28.0,-0.089313,64.0,-0.077975,-0.089313
VOO,3,-0.096163,2012-06-01,2015-05-29,36,360000.0,458863.883648,628427.796767,0.274622,0.745633,-0.269822,-0.072151,15.0,-0.074074,48.0,-0.013907,-0.000341
VOO,3,-0.032558,2012-07-02,2015-06-30,36,360000.0,442595.830006,575680.332695,0.229433,0.599112,-0.231178,-0.072112,15.0,-0.074074,48.0,-0.030553,-0.022418
VOO,3,-0.024657,2012-08-01,2015-07-31,36,360000.0,446030.55139,583445.172765,0.238974,0.620681,-0.235523,-0.072071,15.0,-0.074074,48.0,-0.037947,-0.009071
